position,TerrainSlope,lon,lat
1.209055,21.525246,44.801493,-89.780565
1.210937,21.781715,44.804672,-89.780504
1.212819,21.929356,44.80785,-89.780444
1.2147,21.761273,44.811026,-89.780383
1.216582,21.444529,44.8142,-89.780322
1.218463,21.04312,44.817372,-89.780261
1.220345,20.590088,44.820542,-89.7802
1.222227,20.270077,44.823711,-89.780139
1.224108,20.058222,44.826878,-89.780079
1.22599,19.847504,44.830044,-89.780018
1.227871,19.638786,44.833207,-89.779957
1.229753,19.431584,44.836369,-89.779896
1.231635,19.22596,44.839529,-89.779835
1.233516,19.025782,44.842687,-89.779774
1.235398,18.824351,44.845844,-89.779713
